,STATENAME,ACTIVITY LEVEL,WEEK,SEASON
4575,Michigan,1,41,2016
4576,Michigan,1,42,2016
4577,Michigan,1,43,2016
4578,Michigan,1,44,2016
4579,Michigan,1,45,2016
4580,Michigan,1,46,2016
4581,Michigan,1,47,2016
4582,Michigan,1,48,2016
4583,Michigan,2,49,2016
4584,Michigan,1,50,2016
4585,Michigan,2,51,2016
4586,Michigan,3,52,2016
4587,Michigan,3,1,2016
4588,Michigan,2,2,2016
4589,Michigan,3,3,2016
4590,Michigan,4,4,2016
4591,Michigan,6,5,2016
4592,Michigan,7,6,2016
4593,Michigan,10,7,2016
4594,Michigan,9,8,2016
4595,Michigan,6,9,2016
4596,Michigan,7,10,2016
4597,Michigan,6,11,2016
4598,Michigan,6,12,2016
4599,Michigan,5,13,2016
4600,Michigan,2,14,2016
4601,Michigan,1,15,2016
4602,Michigan,1,16,2016
4603,Michigan,1,17,2016
4604,Michigan,1,18,2016
4605,Michigan,1,19,2016
4606,Michigan,1,20,2016
4607,Michigan,1,21,2016
4608,Michigan,1,22,2016
4609,Michigan,1,23,2016
4610,Michigan,1,24,2016
4611,Michigan,1,25,2016
4612,Michigan,1,26,2016
4613,Michigan,1,27,2016
4614,Michigan,1,28,2016
4615,Michigan,1,29,2016
4616,Michigan,1,30,2016
4617,Michigan,1,31,2016
4618,Michigan,1,32,2016
4619,Michigan,1,33,2016
4620,Michigan,1,34,2016
4621,Michigan,1,35,2016
4622,Michigan,1,36,2016
4623,Michigan,1,37,2016
4624,Michigan,1,38,2016
4625,Michigan,1,39,2016
4626,Maryland,1,40,2016
4627,Maryland,1,41,2016
4628,Maryland,1,42,2016
4629,Maryland,1,43,2016
4630,Maryland,1,44,2016
4631,Maryland,1,45,2016
4632,Maryland,1,46,2016
4633,Maryland,1,47,2016
4634,Maryland,1,48,2016
4635,Maryland,1,49,2016
4636,Maryland,1,50,2016
4637,Maryland,1,51,2016
4638,Maryland,1,52,2016
4639,Maryland,1,1,2016
4640,Maryland,1,2,2016
4641,Maryland,3,3,2016
4642,Maryland,3,4,2016
4643,Maryland,4,5,2016
4644,Maryland,9,6,2016
4645,Maryland,10,7,2016
4646,Maryland,10,8,2016
4647,Maryland,5,9,2016
4648,Maryland,6,10,2016
4649,Maryland,6,11,2016
4650,Maryland,5,12,2016
4651,Maryland,6,13,2016
4652,Maryland,2,14,2016
4653,Maryland,1,15,2016
4654,Maryland,1,16,2016
4655,Maryland,1,17,2016
4656,Maryland,1,18,2016
4657,Maryland,1,19,2016
4658,Maryland,1,20,2016
4659,Maryland,1,21,2016
4660,Maryland,1,22,2016
4661,Maryland,1,23,2016
4662,Maryland,1,24,2016
4663,Maryland,1,25,2016
4664,Maryland,1,26,2016
4665,Maryland,1,27,2016
4666,Maryland,1,28,2016
4667,Maryland,1,29,2016
4668,Maryland,1,30,2016
4669,Maryland,1,31,2016
4670,Maryland,1,32,2016
4671,Maryland,1,33,2016
4672,Maryland,1,34,2016
4673,Maryland,1,35,2016
4674,Maryland,1,36,2016
4675,Maryland,1,37,2016
4676,Maryland,1,38,2016
4677,Maryland,1,39,2016
4678,Louisiana,1,40,2016
4679,Louisiana,1,41,2016
4680,Louisiana,1,42,2016
4681,Louisiana,1,43,2016
4682,Louisiana,1,44,2016
4683,Louisiana,2,45,2016
4684,Louisiana,2,46,2016
4685,Louisiana,3,47,2016
4686,Louisiana,3,48,2016
4687,Louisiana,3,49,2016
4688,Louisiana,4,50,2016
4689,Louisiana,6,51,2016
4690,Louisiana,7,52,2016
4691,Louisiana,6,1,2016
4692,Louisiana,5,2,2016
4693,Louisiana,7,3,2016
4694,Louisiana,7,4,2016
4695,Louisiana,10,5,2016
4696,Louisiana,10,6,2016
4697,Louisiana,10,7,2016
4698,Louisiana,10,8,2016
4699,Louisiana,9,9,2016
4700,Louisiana,8,10,2016
4701,Louisiana,7,11,2016
4702,Louisiana,6,12,2016
4703,Louisiana,5,13,2016
4704,Louisiana,4,14,2016
4705,Louisiana,3,15,2016
4706,Louisiana,3,16,2016
4707,Louisiana,2,17,2016
4708,Louisiana,1,18,2016
4709,Louisiana,2,19,2016
4710,Louisiana,2,20,2016
4711,Louisiana,2,21,2016
4712,Louisiana,1,22,2016
4713,Louisiana,1,23,2016
4714,Louisiana,1,24,2016
4715,Louisiana,1,25,2016
4716,Louisiana,1,26,2016
4717,Louisiana,1,27,2016
4718,Louisiana,1,28,2016
4719,Louisiana,1,29,2016
4720,Louisiana,1,30,2016
4721,Louisiana,1,31,2016
4722,Louisiana,1,32,2016
4723,Louisiana,1,33,2016
4724,Louisiana,1,34,2016
4725,Louisiana,2,35,2016
4726,Louisiana,2,36,2016
4727,Louisiana,2,37,2016
4728,Louisiana,2,38,2016
4729,Louisiana,2,39,2016
4730,Kansas,1,40,2016
4731,Kansas,1,41,2016
4732,Kansas,1,42,2016
4733,Kansas,1,43,2016
4734,Kansas,1,44,2016
4735,Kansas,1,45,2016
4736,Kansas,1,46,2016
4737,Kansas,2,47,2016
4738,Kansas,1,48,2016
4739,Kansas,1,49,2016
4740,Kansas,1,50,2016
4741,Kansas,3,51,2016
4742,Kansas,3,52,2016
4743,Kansas,4,1,2016
4744,Kansas,6,2,2016
4745,Kansas,10,3,2016
4746,Kansas,10,4,2016
4747,Kansas,10,5,2016
4748,Kansas,10,6,2016
4749,Kansas,10,7,2016
4750,Kansas,10,8,2016
4751,Kansas,10,9,2016
4752,Kansas,9,10,2016
4753,Kansas,9,11,2016
4754,Kansas,8,12,2016
4755,Kansas,4,13,2016
4756,Kansas,3,14,2016
4757,Kansas,1,15,2016
4758,Kansas,1,16,2016
4759,Kansas,1,17,2016
4760,Kansas,1,18,2016
4761,Kansas,1,19,2016
4762,Kansas,1,20,2016
4763,Kansas,1,21,2016
4764,Kansas,1,22,2016
4765,Kansas,1,23,2016
4766,Kansas,1,24,2016
4767,Kansas,1,25,2016
4768,Kansas,1,26,2016
4769,Kansas,1,27,2016
4770,Kansas,1,28,2016
4771,Kansas,1,29,2016
4772,Kansas,1,30,2016
4773,Kansas,1,31,2016
4774,Kansas,1,32,2016
4775,Kansas,1,33,2016
4776,Kansas,1,34,2016
4777,Kansas,1,35,2016
4778,Kansas,1,36,2016
4779,Kansas,1,37,2016
4780,Kansas,1,38,2016
4781,Kansas,1,39,2016
4782,Indiana,1,40,2016
4783,Indiana,1,41,2016
4784,Indiana,1,42,2016
4785,Indiana,1,43,2016
4786,Indiana,1,44,2016
4787,Indiana,1,45,2016
4788,Indiana,1,46,2016
4789,Indiana,1,47,2016
4790,Indiana,1,48,2016
4791,Indiana,1,49,2016
4792,Indiana,1,50,2016
4793,Indiana,1,51,2016
4794,Indiana,5,52,2016
4795,Indiana,3,1,2016
4796,Indiana,2,2,2016
4797,Indiana,3,3,2016
4798,Indiana,7,4,2016
4799,Indiana,10,5,2016
4800,Indiana,10,6,2016
4801,Indiana,10,7,2016
4802,Indiana,10,8,2016
4803,Indiana,7,9,2016
4804,Indiana,10,10,2016
4805,Indiana,10,11,2016
4806,Indiana,7,12,2016
4807,Indiana,5,13,2016
4808,Indiana,4,14,2016
4809,Indiana,1,15,2016
4810,Indiana,1,16,2016
4811,Indiana,1,17,2016
4812,Indiana,1,18,2016
4813,Indiana,1,19,2016
4814,Indiana,1,20,2016
4815,Indiana,1,21,2016
4816,Indiana,1,22,2016
4817,Indiana,1,23,2016
4818,Indiana,1,24,2016
4819,Indiana,1,25,2016
4820,Indiana,1,26,2016
4821,Indiana,1,27,2016
4822,Indiana,1,28,2016
4823,Indiana,1,29,2016
4824,Indiana,1,30,2016
4825,Indiana,1,31,2016
4826,Indiana,1,32,2016
4827,Indiana,1,33,2016
4828,Indiana,1,34,2016
4829,Indiana,1,35,2016
4830,Indiana,1,36,2016
4831,Indiana,1,37,2016
4832,Indiana,1,38,2016
4833,Indiana,1,39,2016
4834,Florida,1,39,2016
4835,Florida,1,38,2016
4836,Florida,1,37,2016
4837,Florida,2,36,2016
4838,Florida,2,35,2016
4839,Florida,1,34,2016
4840,Florida,1,33,2016
4841,Florida,1,32,2016
4842,Florida,1,31,2016
4843,Florida,1,30,2016
4844,Florida,1,29,2016
4845,Florida,1,28,2016
4846,Florida,1,27,2016
4847,Florida,1,26,2016
4848,Florida,1,25,2016
4849,Florida,1,24,2016
4850,Florida,1,23,2016
4851,Florida,1,22,2016
4852,Florida,1,21,2016
4853,Florida,1,20,2016
4854,Florida,1,19,2016
4855,Florida,1,18,2016
4856,Florida,1,17,2016
4857,Florida,1,16,2016
4858,Florida,1,15,2016
4859,Florida,2,14,2016
4860,Florida,2,13,2016
4861,Florida,3,12,2016
4862,Florida,2,11,2016
4863,Florida,4,10,2016
4864,Florida,4,9,2016
4865,Florida,5,8,2016
4866,Florida,5,7,2016
4867,Florida,5,6,2016
4868,Florida,5,5,2016
4869,Florida,5,4,2016
4870,Florida,5,3,2016
4871,Florida,3,2,2016
4872,Florida,2,1,2016
4873,Florida,2,52,2016
4874,Florida,2,51,2016
4875,Florida,2,50,2016
4876,Florida,1,49,2016
4877,Florida,1,48,2016
4878,Florida,2,47,2016
4879,Florida,2,46,2016
4880,Florida,1,45,2016
4881,Florida,1,44,2016
4882,Florida,1,43,2016
4883,Florida,1,42,2016
4884,Florida,1,41,2016
4885,Florida,1,40,2016
4886,Hawaii,1,39,2016
4887,Hawaii,1,38,2016
4888,Hawaii,1,37,2016
4889,Hawaii,1,36,2016
4890,Hawaii,1,35,2016
4891,Hawaii,1,34,2016
4892,Hawaii,1,33,2016
4893,Hawaii,1,32,2016
4894,Hawaii,1,31,2016
4895,Hawaii,1,30,2016
4896,Hawaii,1,29,2016
4897,Hawaii,1,28,2016
4898,Hawaii,1,27,2016
4899,Hawaii,1,26,2016
4900,Hawaii,1,25,2016
4901,Hawaii,1,24,2016
4902,Hawaii,1,23,2016
4903,Hawaii,1,22,2016
4904,Hawaii,1,21,2016
4905,Hawaii,1,20,2016
4906,Hawaii,1,19,2016
4907,Hawaii,2,18,2016
4908,Hawaii,1,17,2016
4909,Hawaii,1,16,2016
4910,Hawaii,1,15,2016
4911,Hawaii,2,14,2016
4912,Hawaii,1,13,2016
4913,Hawaii,2,12,2016
4914,Hawaii,2,11,2016
4915,Hawaii,5,10,2016
4916,Hawaii,3,9,2016
4917,Hawaii,4,8,2016
4918,Hawaii,4,7,2016
4919,Hawaii,4,6,2016
4920,Hawaii,4,5,2016
4921,Hawaii,6,4,2016
4922,Hawaii,3,3,2016
4923,Hawaii,4,2,2016
4924,Hawaii,3,1,2016
4925,Hawaii,2,52,2016
4926,Hawaii,1,51,2016
4927,Hawaii,3,50,2016
4928,Hawaii,2,49,2016
4929,Hawaii,1,48,2016
4930,Hawaii,1,47,2016
4931,Hawaii,1,46,2016
4932,Hawaii,1,45,2016
4933,Hawaii,1,44,2016
4934,Hawaii,1,43,2016
4935,Hawaii,1,42,2016
4936,Hawaii,1,41,2016
4937,Hawaii,1,40,2016
4938,Illinois,1,39,2016
4939,Illinois,1,38,2016
4940,Illinois,1,37,2016
4941,Illinois,1,36,2016
4942,Illinois,1,35,2016
4943,Illinois,1,34,2016
4944,Illinois,1,33,2016
4945,Illinois,1,32,2016
4946,Illinois,1,31,2016
4947,Illinois,1,30,2016
4948,Illinois,1,29,2016
4949,Illinois,1,28,2016
4950,Illinois,1,27,2016
4951,Illinois,1,26,2016
4952,Illinois,1,25,2016
4953,Illinois,1,24,2016
4954,Illinois,1,23,2016
4955,Illinois,1,22,2016
4956,Illinois,1,21,2016
4957,Illinois,1,20,2016
4958,Illinois,1,19,2016
4959,Illinois,1,18,2016
4960,Illinois,1,17,2016
4961,Illinois,1,16,2016
4962,Illinois,1,15,2016
4963,Illinois,3,14,2016
4964,Illinois,4,13,2016
4965,Illinois,6,12,2016
4966,Illinois,6,11,2016
4967,Illinois,7,10,2016
4968,Illinois,7,9,2016
4969,Illinois,10,8,2016
4970,Illinois,10,7,2016
4971,Illinois,9,6,2016
4972,Illinois,7,5,2016
4973,Illinois,6,4,2016
4974,Illinois,5,3,2016
4975,Illinois,5,2,2016
4976,Illinois,5,1,2016
4977,Illinois,5,52,2016
4978,Illinois,3,51,2016
4979,Illinois,3,50,2016
4980,Illinois,2,49,2016
4981,Illinois,2,48,2016
4982,Illinois,2,47,2016
4983,Illinois,2,46,2016
4984,Illinois,2,45,2016
4985,Illinois,1,44,2016
4986,Illinois,1,43,2016
4987,Illinois,1,42,2016
4988,Illinois,1,41,2016
4989,Illinois,1,40,2016
4990,Iowa,1,39,2016
4991,Iowa,1,38,2016
4992,Iowa,1,37,2016
4993,Iowa,1,36,2016
4994,Iowa,1,35,2016
4995,Iowa,1,34,2016
4996,Iowa,1,33,2016
4997,Iowa,1,32,2016
4998,Iowa,1,31,2016
4999,Iowa,1,30,2016
5000,Iowa,1,29,2016
5001,Iowa,1,28,2016
5002,Iowa,1,27,2016
5003,Iowa,1,26,2016
5004,Iowa,1,25,2016
5005,Iowa,1,24,2016
5006,Iowa,1,23,2016
5007,Iowa,1,22,2016
5008,Iowa,1,21,2016
5009,Iowa,1,20,2016
5010,Iowa,1,19,2016
5011,Iowa,1,18,2016
5012,Iowa,1,17,2016
5013,Iowa,1,16,2016
5014,Iowa,1,15,2016
5015,Iowa,1,14,2016
5016,Iowa,1,13,2016
5017,Iowa,1,12,2016
5018,Iowa,1,11,2016
5019,Iowa,1,10,2016
5020,Iowa,1,9,2016
5021,Iowa,4,8,2016
5022,Iowa,6,7,2016
5023,Iowa,8,6,2016
5024,Iowa,5,5,2016
5025,Iowa,6,4,2016
5026,Iowa,3,3,2016
5027,Iowa,1,2,2016
5028,Iowa,1,1,2016
5029,Iowa,1,52,2016
5030,Iowa,1,51,2016
5031,Iowa,1,50,2016
5032,Iowa,1,49,2016
5033,Iowa,1,48,2016
5034,Iowa,1,47,2016
5035,Iowa,1,46,2016
5036,Iowa,1,45,2016
5037,Iowa,1,44,2016
5038,Iowa,1,43,2016
5039,Iowa,1,42,2016
5040,Iowa,1,41,2016
5041,Iowa,1,40,2016
5042,Idaho,1,40,2016
5043,Idaho,1,41,2016
5044,Idaho,1,42,2016
5045,Idaho,1,43,2016
5046,Idaho,1,44,2016
5047,Idaho,1,45,2016
5048,Idaho,1,46,2016
5049,Idaho,1,47,2016
5050,Idaho,1,48,2016
5051,Idaho,1,49,2016
5052,Idaho,2,50,2016
5053,Idaho,1,51,2016
5054,Idaho,4,52,2016
5055,Idaho,3,1,2016
5056,Idaho,5,2,2016
5057,Idaho,6,3,2016
5058,Idaho,3,4,2016
5059,Idaho,3,5,2016
5060,Idaho,3,6,2016
5061,Idaho,4,7,2016
5062,Idaho,2,8,2016
5063,Idaho,1,9,2016
5064,Idaho,2,10,2016
5065,Idaho,1,11,2016
5066,Idaho,1,12,2016
5067,Idaho,1,13,2016
5068,Idaho,1,14,2016
5069,Idaho,1,15,2016
5070,Idaho,1,16,2016
5071,Idaho,1,17,2016
5072,Idaho,1,18,2016
5073,Idaho,1,19,2016
5074,Idaho,1,20,2016
5075,Idaho,1,21,2016
5076,Idaho,0,22,2016
5077,Idaho,0,23,2016
5078,Idaho,0,24,2016
5079,Idaho,0,25,2016
5080,Idaho,0,26,2016
5081,Idaho,0,27,2016
5082,Idaho,0,28,2016
5083,Idaho,0,29,2016
5084,Idaho,0,30,2016
5085,Idaho,0,31,2016
5086,Idaho,0,32,2016
5087,Idaho,0,33,2016
5088,Idaho,0,34,2016
5089,Idaho,0,35,2016
5090,Idaho,0,36,2016
5091,Idaho,0,37,2016
5092,Idaho,0,38,2016
5093,Idaho,0,39,2016
5094,Georgia,1,40,2016
5095,Georgia,3,41,2016
5096,Georgia,3,42,2016
5097,Georgia,3,43,2016
5098,Georgia,4,44,2016
5099,Georgia,5,45,2016
5100,Georgia,5,46,2016
5101,Georgia,6,47,2016
5102,Georgia,5,48,2016
5103,Georgia,6,49,2016
5104,Georgia,6,50,2016
5105,Georgia,9,51,2016
5106,Georgia,10,52,2016
5107,Georgia,8,1,2016
5108,Georgia,7,2,2016
5109,Georgia,10,3,2016
5110,Georgia,10,4,2016
5111,Georgia,10,5,2016
5112,Georgia,10,6,2016
5113,Georgia,10,7,2016
5114,Georgia,10,8,2016
5115,Georgia,10,9,2016
5116,Georgia,10,10,2016
5117,Georgia,10,11,2016
5118,Georgia,10,12,2016
5119,Georgia,10,13,2016
5120,Georgia,6,14,2016
5121,Georgia,4,15,2016
5122,Georgia,3,16,2016
5123,Georgia,2,17,2016
5124,Georgia,2,18,2016
5125,Georgia,2,19,2016
5126,Georgia,2,20,2016
5127,Georgia,2,21,2016
5128,Georgia,1,22,2016
5129,Georgia,1,23,2016
5130,Georgia,1,24,2016
5131,Georgia,1,25,2016
5132,Georgia,1,26,2016
5133,Georgia,1,27,2016
5134,Georgia,1,28,2016
5135,Georgia,1,29,2016
5136,Georgia,1,30,2016
5137,Georgia,1,31,2016
5138,Georgia,1,32,2016
5139,Georgia,1,33,2016
5140,Georgia,2,34,2016
5141,Georgia,2,35,2016
5142,Georgia,2,36,2016
5143,Georgia,2,37,2016
5144,Georgia,2,38,2016
5145,Georgia,3,39,2016
5146,District of Columbia,0,40,2016
5147,District of Columbia,0,41,2016
5148,District of Columbia,0,42,2016
5149,District of Columbia,0,43,2016
5150,District of Columbia,0,44,2016
5151,District of Columbia,0,45,2016
5152,District of Columbia,0,46,2016
5153,District of Columbia,0,47,2016
5154,District of Columbia,0,48,2016
5155,District of Columbia,0,49,2016
5156,District of Columbia,0,50,2016
5157,District of Columbia,0,51,2016
5158,District of Columbia,0,52,2016
5159,District of Columbia,0,1,2016
5160,District of Columbia,0,2,2016
5161,District of Columbia,0,3,2016
5162,District of Columbia,0,4,2016
5163,District of Columbia,0,5,2016
5164,District of Columbia,0,6,2016
5165,District of Columbia,0,7,2016
5166,District of Columbia,0,8,2016
5167,District of Columbia,0,9,2016
5168,District of Columbia,0,10,2016
5169,District of Columbia,0,11,2016
5170,District of Columbia,0,12,2016
5171,District of Columbia,0,13,2016
5172,District of Columbia,0,14,2016
5173,District of Columbia,0,15,2016
5174,District of Columbia,0,16,2016
5175,District of Columbia,0,17,2016
5176,District of Columbia,0,18,2016
5177,District of Columbia,0,19,2016
5178,District of Columbia,0,20,2016
5179,District of Columbia,0,21,2016
5180,District of Columbia,0,22,2016
5181,District of Columbia,0,23,2016
5182,District of Columbia,0,24,2016
5183,District of Columbia,0,25,2016
5184,District of Columbia,0,26,2016
5185,District of Columbia,0,27,2016
5186,District of Columbia,0,28,2016
5187,District of Columbia,0,29,2016
5188,District of Columbia,0,30,2016
5189,District of Columbia,0,31,2016
5190,District of Columbia,0,32,2016
5191,District of Columbia,0,33,2016
5192,District of Columbia,0,34,2016
5193,District of Columbia,0,35,2016
5194,District of Columbia,0,36,2016
5195,District of Columbia,0,37,2016
5196,District of Columbia,0,38,2016
5197,District of Columbia,0,39,2016
5198,Alaska,3,39,2016
5199,Alaska,4,38,2016
5200,Alaska,4,37,2016
5201,Alaska,3,36,2016
5202,Alaska,1,35,2016
5203,Alaska,1,34,2016
5204,Alaska,1,33,2016
5205,Alaska,1,32,2016
5206,Alaska,2,31,2016
5207,Alaska,1,30,2016
5208,Alaska,1,29,2016
5209,Alaska,1,28,2016
5210,Alaska,1,27,2016
5211,Alaska,1,26,2016
5212,Alaska,4,25,2016
5213,Alaska,1,24,2016
5214,Alaska,1,23,2016
5215,Alaska,1,22,2016
5216,Alaska,1,21,2016
5217,Alaska,2,20,2016
5218,Alaska,2,19,2016
5219,Alaska,5,18,2016
5220,Alaska,3,17,2016
5221,Alaska,5,16,2016
5222,Alaska,6,15,2016
5223,Alaska,7,14,2016
5224,Alaska,8,13,2016
5225,Alaska,5,12,2016
5226,Alaska,5,11,2016
5227,Alaska,3,10,2016
5228,Alaska,7,9,2016
5229,Alaska,7,8,2016
5230,Alaska,8,7,2016
5231,Alaska,7,6,2016
5232,Alaska,5,5,2016
5233,Alaska,3,4,2016
5234,Alaska,4,3,2016
5235,Alaska,6,2,2016
5236,Alaska,1,1,2016
5237,Alaska,3,52,2016
5238,Alaska,2,51,2016
5239,Alaska,1,50,2016
5240,Alaska,1,49,2016
5241,Alaska,1,48,2016
5242,Alaska,1,47,2016
5243,Alaska,1,46,2016
5244,Alaska,1,45,2016
5245,Alaska,1,44,2016
5246,Alaska,1,43,2016
5247,Alaska,1,42,2016
5248,Alaska,2,41,2016
5249,Alaska,1,40,2016
5250,Arkansas,1,39,2016
5251,Arkansas,1,38,2016
5252,Arkansas,1,37,2016
5253,Arkansas,1,36,2016
5254,Arkansas,1,35,2016
5255,Arkansas,1,34,2016
5256,Arkansas,1,33,2016
5257,Arkansas,1,32,2016
5258,Arkansas,1,31,2016
5259,Arkansas,1,30,2016
5260,Arkansas,1,29,2016
5261,Arkansas,1,28,2016
5262,Arkansas,1,27,2016
5263,Arkansas,1,26,2016
5264,Arkansas,1,25,2016
5265,Arkansas,1,24,2016
5266,Arkansas,1,23,2016
5267,Arkansas,1,22,2016
5268,Arkansas,2,21,2016
5269,Arkansas,1,20,2016
5270,Arkansas,1,19,2016
5271,Arkansas,2,18,2016
5272,Arkansas,1,17,2016
5273,Arkansas,1,16,2016
5274,Arkansas,3,15,2016
5275,Arkansas,3,14,2016
5276,Arkansas,5,13,2016
5277,Arkansas,8,12,2016
5278,Arkansas,7,11,2016
5279,Arkansas,10,10,2016
5280,Arkansas,10,9,2016
5281,Arkansas,10,8,2016
5282,Arkansas,10,7,2016
5283,Arkansas,10,6,2016
5284,Arkansas,10,5,2016
5285,Arkansas,8,4,2016
5286,Arkansas,6,3,2016
5287,Arkansas,3,2,2016
5288,Arkansas,2,1,2016
5289,Arkansas,2,52,2016
5290,Arkansas,1,51,2016
5291,Arkansas,2,50,2016
5292,Arkansas,1,49,2016
5293,Arkansas,1,48,2016
5294,Arkansas,1,47,2016
5295,Arkansas,2,46,2016
5296,Arkansas,1,45,2016
5297,Arkansas,1,44,2016
5298,Arkansas,1,43,2016
5299,Arkansas,1,42,2016
5300,Arkansas,1,41,2016
5301,Arkansas,1,40,2016
5302,Colorado,1,39,2016
5303,Colorado,1,38,2016
5304,Colorado,1,37,2016
5305,Colorado,3,36,2016
5306,Colorado,2,35,2016
5307,Colorado,1,34,2016
5308,Colorado,1,33,2016
5309,Colorado,1,32,2016
5310,Colorado,1,31,2016
5311,Colorado,1,30,2016
5312,Colorado,1,29,2016
5313,Colorado,0,28,2016
5314,Colorado,1,27,2016
5315,Colorado,1,26,2016
5316,Colorado,2,25,2016
5317,Colorado,1,24,2016
5318,Colorado,1,23,2016
5319,Colorado,1,22,2016
5320,Colorado,0,21,2016
5321,Colorado,3,20,2016
5322,Colorado,1,19,2016
5323,Colorado,3,18,2016
5324,Colorado,4,17,2016
5325,Colorado,3,16,2016
5326,Colorado,2,15,2016
5327,Colorado,4,14,2016
5328,Colorado,3,13,2016
5329,Colorado,5,12,2016
5330,Colorado,3,11,2016
5331,Colorado,4,10,2016
5332,Colorado,4,9,2016
5333,Colorado,3,8,2016
5334,Colorado,1,7,2016
5335,Colorado,5,6,2016
5336,Colorado,6,5,2016
5337,Colorado,5,4,2016
5338,Colorado,6,3,2016
5339,Colorado,4,2,2016
5340,Colorado,5,1,2016
5341,Colorado,1,52,2016
5342,Colorado,5,51,2016
5343,Colorado,4,50,2016
5344,Colorado,3,49,2016
5345,Colorado,4,48,2016
5346,Colorado,2,47,2016
5347,Colorado,2,46,2016
5348,Colorado,1,45,2016
5349,Colorado,1,44,2016
5350,Colorado,2,43,2016
5351,Colorado,3,42,2016
5352,Colorado,3,41,2016
5353,Colorado,1,40,2016
5354,Delaware,1,39,2016
5355,Delaware,1,38,2016
5356,Delaware,1,37,2016
5357,Delaware,1,36,2016
5358,Delaware,1,35,2016
5359,Delaware,1,34,2016
5360,Delaware,1,33,2016
5361,Delaware,1,32,2016
5362,Delaware,1,31,2016
5363,Delaware,1,30,2016
5364,Delaware,1,29,2016
5365,Delaware,1,28,2016
5366,Delaware,1,27,2016
5367,Delaware,1,26,2016
5368,Delaware,1,25,2016
5369,Delaware,1,24,2016
5370,Delaware,1,23,2016
5371,Delaware,1,22,2016
5372,Delaware,1,21,2016
5373,Delaware,1,20,2016
5374,Delaware,1,19,2016
5375,Delaware,1,18,2016
5376,Delaware,1,17,2016
5377,Delaware,1,16,2016
5378,Delaware,1,15,2016
5379,Delaware,1,14,2016
5380,Delaware,1,13,2016
5381,Delaware,1,12,2016
5382,Delaware,1,11,2016
5383,Delaware,1,10,2016
5384,Delaware,1,9,2016
5385,Delaware,1,8,2016
5386,Delaware,1,7,2016
5387,Delaware,1,6,2016
5388,Delaware,1,5,2016
5389,Delaware,1,4,2016
5390,Delaware,1,3,2016
5391,Delaware,1,2,2016
5392,Delaware,1,1,2016
5393,Delaware,1,52,2016
5394,Delaware,1,51,2016
5395,Delaware,1,50,2016
5396,Delaware,1,49,2016
5397,Delaware,1,48,2016
5398,Delaware,1,47,2016
5399,Delaware,1,46,2016
5400,Delaware,1,45,2016
5401,Delaware,1,44,2016
5402,Delaware,1,43,2016
5403,Delaware,1,42,2016
5404,Delaware,1,41,2016
5405,Delaware,1,40,2016
5406,Connecticut,1,40,2016
5407,Connecticut,1,41,2016
5408,Connecticut,1,42,2016
5409,Connecticut,1,43,2016
5410,Connecticut,1,44,2016
5411,Connecticut,1,45,2016
5412,Connecticut,1,46,2016
5413,Connecticut,1,47,2016
5414,Connecticut,1,48,2016
5415,Connecticut,1,49,2016
5416,Connecticut,1,50,2016
5417,Connecticut,1,51,2016
5418,Connecticut,1,52,2016
5419,Connecticut,1,1,2016
5420,Connecticut,1,2,2016
5421,Connecticut,1,3,2016
5422,Connecticut,4,4,2016
5423,Connecticut,7,5,2016
5424,Connecticut,10,6,2016
5425,Connecticut,10,7,2016
5426,Connecticut,9,8,2016
5427,Connecticut,6,9,2016
5428,Connecticut,4,10,2016
5429,Connecticut,1,11,2016
5430,Connecticut,1,12,2016
5431,Connecticut,1,13,2016
5432,Connecticut,2,14,2016
5433,Connecticut,1,15,2016
5434,Connecticut,1,16,2016
5435,Connecticut,1,17,2016
5436,Connecticut,1,18,2016
5437,Connecticut,1,19,2016
5438,Connecticut,1,20,2016
5439,Connecticut,1,21,2016
5440,Connecticut,1,22,2016
5441,Connecticut,1,23,2016
5442,Connecticut,1,24,2016
5443,Connecticut,0,25,2016
5444,Connecticut,1,26,2016
5445,Connecticut,0,27,2016
5446,Connecticut,0,28,2016
5447,Connecticut,0,29,2016
5448,Connecticut,0,30,2016
5449,Connecticut,0,31,2016
5450,Connecticut,0,32,2016
5451,Connecticut,0,33,2016
5452,Connecticut,0,34,2016
5453,Connecticut,0,35,2016
5454,Connecticut,0,36,2016
5455,Connecticut,0,37,2016
5456,Connecticut,0,38,2016
5457,Connecticut,1,39,2016
5458,California,1,40,2016
5459,California,1,41,2016
5460,California,1,42,2016
5461,California,1,43,2016
5462,California,1,44,2016
5463,California,1,45,2016
5464,California,2,46,2016
5465,California,3,47,2016
5466,California,2,48,2016
5467,California,2,49,2016
5468,California,3,50,2016
5469,California,5,51,2016
5470,California,7,52,2016
5471,California,6,1,2016
5472,California,5,2,2016
5473,California,5,3,2016
5474,California,6,4,2016
5475,California,6,5,2016
5476,California,5,6,2016
5477,California,4,7,2016
5478,California,4,8,2016
5479,California,3,9,2016
5480,California,3,10,2016
5481,California,4,11,2016
5482,California,3,12,2016
5483,California,2,13,2016
5484,California,2,14,2016
5485,California,2,15,2016
5486,California,2,16,2016
5487,California,2,17,2016
5488,California,1,18,2016
5489,California,1,19,2016
5490,California,1,20,2016
5491,California,1,21,2016
5492,California,1,22,2016
5493,California,2,23,2016
5494,California,1,24,2016
5495,California,1,25,2016
