AREA,SUB AREA,AGE GROUP,SEASON,WEEK,PERCENT P&I,NUM INFLUENZA AND PNEUMONIA DEATHS,TOTAL DEATHS,PERCENT COMPLETE
State,California,All,2011-12,17,9.2,416,"4,517",99.60%
State,California,All,2011-12,18,8.8,400,"4,542",> 100%
State,California,All,2011-12,19,8.6,386,"4,476",98.70%
State,California,All,2011-12,20,9.6,434,"4,515",99.60%
State,California,All,2011-12,21,8,350,"4,351",96%
State,California,All,2011-12,22,8.2,374,"4,549",> 100%
State,California,All,2011-12,23,7.9,350,"4,416",97.40%
State,California,All,2011-12,24,8.4,370,"4,428",97.70%
State,California,All,2011-12,25,8,359,"4,479",98.80%
State,California,All,2011-12,26,8.8,376,"4,286",94.50%
State,California,All,2011-12,27,8.6,377,"4,397",97%
State,California,All,2011-12,28,8.3,362,"4,370",96.40%
State,California,All,2011-12,29,7.7,332,"4,328",95.50%
State,California,All,2011-12,30,7.9,344,"4,367",96.30%
State,California,All,2011-12,31,8.5,372,"4,382",96.60%
State,California,All,2011-12,32,7.3,321,"4,424",97.60%
State,California,All,2011-12,33,8.5,379,"4,475",98.70%
State,California,All,2011-12,34,6.9,308,"4,432",97.70%
State,California,All,2011-12,35,8,347,"4,364",96.20%
State,California,All,2011-12,36,8.7,376,"4,337",95.60%
State,California,All,2011-12,37,8.5,372,"4,366",96.30%
State,California,All,2011-12,38,8,344,"4,292",94.70%
State,California,All,2011-12,39,7.4,320,"4,327",95.40%
State,Colorado,All,2011-12,40,5.1,33,643,> 100%
State,Colorado,All,2011-12,41,4.7,31,664,> 100%
State,Colorado,All,2011-12,42,6.6,36,544,88.80%
State,Colorado,All,2011-12,43,4.2,27,640,> 100%
State,Colorado,All,2011-12,44,6.5,36,557,90.90%
State,Colorado,All,2011-12,45,5.8,37,634,> 100%
State,Colorado,All,2011-12,46,6.3,41,651,> 100%
State,Colorado,All,2011-12,47,6.9,42,606,98.90%
State,Colorado,All,2011-12,48,6.3,40,631,> 100%
State,Colorado,All,2011-12,49,7.8,48,616,> 100%
State,Colorado,All,2011-12,50,5.4,34,632,> 100%
State,Colorado,All,2011-12,51,6.2,42,678,> 100%
State,Colorado,All,2011-12,52,6.6,42,640,> 100%
State,Colorado,All,2011-12,1,7.9,51,647,> 100%
State,Colorado,All,2011-12,2,6.1,37,604,98.60%
State,Colorado,All,2011-12,3,5.3,34,644,> 100%
State,Colorado,All,2011-12,4,6.1,41,668,> 100%
State,Colorado,All,2011-12,5,7.5,51,677,> 100%
State,Colorado,All,2011-12,6,7.5,49,651,> 100%
State,Colorado,All,2011-12,7,7.1,49,690,> 100%
State,Colorado,All,2011-12,8,7.4,51,690,> 100%
State,Colorado,All,2011-12,9,8.2,53,649,> 100%
State,Colorado,All,2011-12,10,8.2,58,710,> 100%
State,Colorado,All,2011-12,11,9.4,64,681,> 100%
State,Colorado,All,2011-12,12,6.4,44,683,> 100%
State,Colorado,All,2011-12,13,7.4,50,675,> 100%
State,Colorado,All,2011-12,14,7.3,48,659,> 100%
State,Colorado,All,2011-12,15,7.5,50,669,> 100%
State,Colorado,All,2011-12,16,5.8,35,607,99.10%
State,Colorado,All,2011-12,17,7.7,51,660,> 100%
State,Colorado,All,2011-12,18,6.4,38,597,97.40%
State,Colorado,All,2011-12,19,6.8,42,617,> 100%
State,Colorado,All,2011-12,20,5.9,37,626,> 100%
State,Colorado,All,2011-12,21,6.1,36,590,96.30%
State,Colorado,All,2011-12,22,6.2,38,609,99.40%
State,Colorado,All,2011-12,23,6.2,37,594,96.90%
State,Colorado,All,2011-12,24,4.6,28,610,99.50%
State,Colorado,All,2011-12,25,5.7,34,598,97.60%
State,Colorado,All,2011-12,26,4.9,31,633,> 100%
State,Colorado,All,2011-12,27,4.6,26,571,93.20%
State,Colorado,All,2011-12,28,5.2,30,576,94%
State,Colorado,All,2011-12,29,4.7,27,577,94.20%
State,Colorado,All,2011-12,30,4.4,25,572,93.30%
State,Colorado,All,2011-12,31,6.3,36,572,93.30%
State,Colorado,All,2011-12,32,4.3,26,602,98.20%
State,Colorado,All,2011-12,33,4.5,28,627,> 100%
State,Colorado,All,2011-12,34,4.3,26,608,99.20%
State,Colorado,All,2011-12,35,4.9,28,571,93.20%
State,Colorado,All,2011-12,36,4.7,29,619,> 100%
State,Colorado,All,2011-12,37,6.7,40,594,96.90%
State,Colorado,All,2011-12,38,5.3,32,606,98.90%
State,Colorado,All,2011-12,39,7.5,44,583,95.10%
State,Connecticut,All,2011-12,40,7.2,37,513,92.60%
State,Connecticut,All,2011-12,41,7.3,39,531,95.80%
State,Connecticut,All,2011-12,42,7.2,42,582,> 100%
State,Connecticut,All,2011-12,43,7.5,40,533,96.20%
State,Connecticut,All,2011-12,44,7.2,46,642,> 100%
State,Connecticut,All,2011-12,45,8.2,48,582,> 100%
State,Connecticut,All,2011-12,46,9.3,50,537,96.90%
State,Connecticut,All,2011-12,47,10.3,56,546,98.50%
State,Connecticut,All,2011-12,48,8,46,576,> 100%
State,Connecticut,All,2011-12,49,6.4,36,564,> 100%
State,Connecticut,All,2011-12,50,8.1,46,571,> 100%
State,Connecticut,All,2011-12,51,9.8,59,604,> 100%
State,Connecticut,All,2011-12,52,9.6,54,565,> 100%
State,Connecticut,All,2011-12,1,9.2,51,556,> 100%
State,Connecticut,All,2011-12,2,8.8,55,628,> 100%
State,Connecticut,All,2011-12,3,8.2,52,636,> 100%
State,Connecticut,All,2011-12,4,10.4,63,608,> 100%
State,Connecticut,All,2011-12,5,8.4,49,586,> 100%
State,Connecticut,All,2011-12,6,8.6,49,567,> 100%
State,Connecticut,All,2011-12,7,9.1,54,592,> 100%
State,Connecticut,All,2011-12,8,8.5,53,622,> 100%
State,Connecticut,All,2011-12,9,8.6,52,607,> 100%
State,Connecticut,All,2011-12,10,9.4,56,594,> 100%
State,Connecticut,All,2011-12,11,12.2,70,574,> 100%
State,Connecticut,All,2011-12,12,8.9,51,571,> 100%
State,Connecticut,All,2011-12,13,9.1,47,516,93.10%
State,Connecticut,All,2011-12,14,7.2,41,572,> 100%
State,Connecticut,All,2011-12,15,8.8,52,589,> 100%
State,Connecticut,All,2011-12,16,6.9,42,613,> 100%
State,Connecticut,All,2011-12,17,5.1,28,553,99.80%
State,Connecticut,All,2011-12,18,11,60,547,98.70%
State,Connecticut,All,2011-12,19,6.3,36,569,> 100%
State,Connecticut,All,2011-12,20,6.2,32,520,93.80%
State,Connecticut,All,2011-12,21,7.8,43,552,99.60%
State,Connecticut,All,2011-12,22,6.3,33,524,94.60%
State,Connecticut,All,2011-12,23,5.6,30,533,96.20%
State,Connecticut,All,2011-12,24,7.5,40,536,96.70%
State,Connecticut,All,2011-12,25,6.9,35,504,90.90%
State,Connecticut,All,2011-12,26,8.7,46,531,95.80%
State,Connecticut,All,2011-12,27,9.2,50,541,97.60%
State,Connecticut,All,2011-12,28,7.3,37,508,91.70%
State,Connecticut,All,2011-12,29,7.1,41,578,> 100%
State,Connecticut,All,2011-12,30,5.4,28,515,92.90%
State,Connecticut,All,2011-12,31,4,21,519,93.70%
State,Connecticut,All,2011-12,32,7,36,517,93.30%
State,Connecticut,All,2011-12,33,6.9,36,520,93.80%
State,Connecticut,All,2011-12,34,4.9,25,511,92.20%
State,Connecticut,All,2011-12,35,5.2,27,524,94.60%
State,Connecticut,All,2011-12,36,7.1,38,533,96.20%
State,Connecticut,All,2011-12,37,8.2,39,474,85.50%
State,Connecticut,All,2011-12,38,7,36,517,93.30%
State,Connecticut,All,2011-12,39,7.3,37,509,91.80%
State,Delaware,All,2011-12,40,5.7,10,176,> 100%
State,Delaware,All,2011-12,41,5.2,8,153,> 100%
State,Delaware,All,2011-12,42,4.1,6,146,98.90%
State,Delaware,All,2011-12,43,6.7,9,134,90.70%
State,Delaware,All,2011-12,44,6.3,9,144,97.50%
State,Delaware,All,2011-12,45,3.6,6,165,> 100%
State,Delaware,All,2011-12,46,5.8,8,137,92.80%
State,Delaware,All,2011-12,47,5,7,141,95.50%
State,Delaware,All,2011-12,48,7,12,172,> 100%
State,Delaware,All,2011-12,49,5.7,9,157,> 100%
State,Delaware,All,2011-12,50,6.1,9,148,> 100%
State,Delaware,All,2011-12,51,4.2,7,168,> 100%
State,Delaware,All,2011-12,52,8.1,12,148,> 100%
State,Delaware,All,2011-12,1,10.3,19,184,> 100%
State,Delaware,All,2011-12,2,6.1,10,165,> 100%
State,Delaware,All,2011-12,3,5.8,10,171,> 100%
State,Delaware,All,2011-12,4,8.2,12,146,98.90%
State,Delaware,All,2011-12,5,5,7,141,95.50%
State,Delaware,All,2011-12,6,8.1,11,135,91.40%
State,Delaware,All,2011-12,7,5,8,160,> 100%
State,Delaware,All,2011-12,8,3.5,6,171,> 100%
State,Delaware,All,2011-12,9,10.8,18,166,> 100%
State,Delaware,All,2011-12,10,7.9,11,139,94.10%
State,Delaware,All,2011-12,11,7.7,11,142,96.20%
State,Delaware,All,2011-12,12,7.7,11,142,96.20%
State,Delaware,All,2011-12,13,6.1,8,131,88.70%
State,Delaware,All,2011-12,14,6.8,11,161,> 100%
State,Delaware,All,2011-12,15,4.8,7,147,99.50%
State,Delaware,All,2011-12,16,4.5,7,154,> 100%
State,Delaware,All,2011-12,17,6.3,9,144,97.50%
State,Delaware,All,2011-12,18,4.5,6,133,90.10%
State,Delaware,All,2011-12,19,5.6,9,160,> 100%
State,Delaware,All,2011-12,20,6.3,10,159,> 100%
State,Delaware,All,2011-12,21,6.3,10,158,> 100%
State,Delaware,All,2011-12,22,4.7,6,129,87.40%
State,Delaware,All,2011-12,23,5.9,7,118,79.90%
State,Delaware,All,2011-12,24,8.1,12,148,> 100%
State,Delaware,All,2011-12,25,10.1,14,139,94.10%
State,Delaware,All,2011-12,26,7,8,115,77.90%
State,Delaware,All,2011-12,27,4.8,7,146,98.90%
State,Delaware,All,2011-12,28,5.7,9,159,> 100%
State,Delaware,All,2011-12,29,6.5,8,123,83.30%
State,Delaware,All,2011-12,30,5.9,9,153,> 100%
State,Delaware,All,2011-12,31,4.4,6,135,91.40%
State,Delaware,All,2011-12,32,3.1,4,131,88.70%
State,Delaware,All,2011-12,33,2.6,4,153,> 100%
State,Delaware,All,2011-12,34,4.3,6,140,94.80%
State,Delaware,All,2011-12,35,5.6,8,142,96.20%
State,Delaware,All,2011-12,36,7.4,11,149,> 100%
State,Delaware,All,2011-12,37,7.6,10,132,89.40%
State,Delaware,All,2011-12,38,5.2,7,134,90.70%
State,Delaware,All,2011-12,39,7.6,11,145,98.20%
State,District of Columbia,All,2011-12,40,3.1,3,97,> 100%
State,District of Columbia,All,2011-12,41,11.8,10,85,95.20%
State,District of Columbia,All,2011-12,42,4.3,4,93,> 100%
State,District of Columbia,All,2011-12,43,9.5,9,95,> 100%
State,District of Columbia,All,2011-12,44,4.6,4,87,97.40%
State,District of Columbia,All,2011-12,45,9,9,100,> 100%
State,District of Columbia,All,2011-12,46,5,4,80,89.60%
State,District of Columbia,All,2011-12,47,4.1,3,74,82.90%
State,District of Columbia,All,2011-12,48,13.2,10,76,85.10%
State,District of Columbia,All,2011-12,49,6.5,6,92,> 100%
State,District of Columbia,All,2011-12,50,9.6,8,83,92.90%
State,District of Columbia,All,2011-12,51,8.2,7,85,95.20%
State,District of Columbia,All,2011-12,52,7.1,6,84,94.10%
State,District of Columbia,All,2011-12,1,9.9,10,101,> 100%
State,District of Columbia,All,2011-12,2,11.3,12,106,> 100%
State,District of Columbia,All,2011-12,3,6.4,6,94,> 100%
State,District of Columbia,All,2011-12,4,11.3,9,80,89.60%
State,District of Columbia,All,2011-12,5,6.6,6,91,> 100%
State,District of Columbia,All,2011-12,6,8.9,8,90,> 100%
State,District of Columbia,All,2011-12,7,7,6,86,96.30%
State,District of Columbia,All,2011-12,8,7.8,5,64,71.70%
State,District of Columbia,All,2011-12,9,6.7,6,90,> 100%
State,District of Columbia,All,2011-12,10,5.1,4,79,88.50%
State,District of Columbia,All,2011-12,11,3.8,4,106,> 100%
State,District of Columbia,All,2011-12,12,1.2,1,85,95.20%
State,District of Columbia,All,2011-12,13,4.9,4,81,90.70%
State,District of Columbia,All,2011-12,14,5.7,6,106,> 100%
State,District of Columbia,All,2011-12,15,7.8,7,90,> 100%
State,District of Columbia,All,2011-12,16,9.4,8,85,95.20%
State,District of Columbia,All,2011-12,17,4.2,3,72,80.60%
State,District of Columbia,All,2011-12,18,4,4,101,> 100%
State,District of Columbia,All,2011-12,19,4.8,4,84,94.10%
State,District of Columbia,All,2011-12,20,6,5,83,92.90%
State,District of Columbia,All,2011-12,21,4.7,4,85,95.20%
State,District of Columbia,All,2011-12,22,8.4,7,83,92.90%
State,District of Columbia,All,2011-12,23,5.2,5,96,> 100%
State,District of Columbia,All,2011-12,24,3.8,3,79,88.50%
State,District of Columbia,All,2011-12,25,3.4,3,87,97.40%
State,District of Columbia,All,2011-12,26,5.3,4,75,84%
State,District of Columbia,All,2011-12,27,3.6,3,84,94.10%
State,District of Columbia,All,2011-12,28,2.3,2,88,98.50%
State,District of Columbia,All,2011-12,29,13.5,10,74,82.90%
State,District of Columbia,All,2011-12,30,7.8,8,102,> 100%
State,District of Columbia,All,2011-12,31,0,0,84,94.10%
State,District of Columbia,All,2011-12,32,5.6,5,89,99.70%
State,District of Columbia,All,2011-12,33,9.1,9,99,> 100%
State,District of Columbia,All,2011-12,34,8.8,8,91,> 100%
State,District of Columbia,All,2011-12,35,8.1,7,86,96.30%
State,District of Columbia,All,2011-12,36,5,4,80,89.60%
State,District of Columbia,All,2011-12,37,9.3,8,86,96.30%
State,District of Columbia,All,2011-12,38,8.2,8,98,> 100%
State,District of Columbia,All,2011-12,39,4.2,4,95,> 100%
State,Florida,All,2011-12,40,5.3,167,"3,156",95.10%
State,Florida,All,2011-12,41,4.7,156,"3,308",99.70%
State,Florida,All,2011-12,42,4.5,147,"3,287",99.10%
State,Florida,All,2011-12,43,5.5,179,"3,230",97.30%
State,Florida,All,2011-12,44,5,163,"3,275",98.70%
State,Florida,All,2011-12,45,5.7,191,"3,349",> 100%
State,Florida,All,2011-12,46,5.1,162,"3,194",96.30%
State,Florida,All,2011-12,47,6,194,"3,213",96.80%
State,Florida,All,2011-12,48,5.3,174,"3,276",98.70%
State,Florida,All,2011-12,49,5.5,182,"3,318",100%
State,Florida,All,2011-12,50,5.7,191,"3,369",> 100%
State,Florida,All,2011-12,51,5.3,175,"3,292",99.20%
State,Florida,All,2011-12,52,6,202,"3,357",> 100%
State,Florida,All,2011-12,1,6.4,233,"3,617",> 100%
State,Florida,All,2011-12,2,5.5,200,"3,616",> 100%
State,Florida,All,2011-12,3,5.4,193,"3,551",> 100%
State,Florida,All,2011-12,4,5.7,191,"3,379",> 100%
State,Florida,All,2011-12,5,5.4,185,"3,414",> 100%
State,Florida,All,2011-12,6,5.1,181,"3,518",> 100%
State,Florida,All,2011-12,7,5.9,209,"3,567",> 100%
State,Florida,All,2011-12,8,5.8,203,"3,515",> 100%
State,Florida,All,2011-12,9,5.6,190,"3,415",> 100%
State,Florida,All,2011-12,10,6.6,227,"3,462",> 100%
State,Florida,All,2011-12,11,5.4,181,"3,346",> 100%
State,Florida,All,2011-12,12,5.6,193,"3,445",> 100%
State,Florida,All,2011-12,13,5.4,181,"3,368",> 100%
State,Florida,All,2011-12,14,5.8,197,"3,403",> 100%
State,Florida,All,2011-12,15,5.6,190,"3,369",> 100%
State,Florida,All,2011-12,16,5.5,183,"3,348",> 100%
State,Florida,All,2011-12,17,5.2,177,"3,413",> 100%
State,Florida,All,2011-12,18,4.9,164,"3,351",> 100%
State,Florida,All,2011-12,19,5.4,183,"3,377",> 100%
State,Florida,All,2011-12,20,5.2,171,"3,280",98.80%
State,Florida,All,2011-12,21,4.8,158,"3,311",99.80%
State,Florida,All,2011-12,22,5.3,173,"3,264",98.40%
State,Florida,All,2011-12,23,5.1,171,"3,365",> 100%
State,Florida,All,2011-12,24,5.1,173,"3,399",> 100%
State,Florida,All,2011-12,25,5.4,176,"3,231",97.40%
State,Florida,All,2011-12,26,5.3,172,"3,254",98.10%
State,Florida,All,2011-12,27,5.5,184,"3,333",> 100%
State,Florida,All,2011-12,28,5.2,174,"3,331",> 100%
State,Florida,All,2011-12,29,4.9,157,"3,212",96.80%
State,Florida,All,2011-12,30,5.5,176,"3,200",96.40%
State,Florida,All,2011-12,31,5.3,178,"3,342",> 100%
State,Florida,All,2011-12,32,5.9,193,"3,259",98.20%
State,Florida,All,2011-12,33,4.7,152,"3,208",96.70%
State,Florida,All,2011-12,34,4.7,154,"3,243",97.70%
State,Florida,All,2011-12,35,4.6,150,"3,238",97.60%
State,Florida,All,2011-12,36,5,165,"3,331",> 100%
State,Florida,All,2011-12,37,5.1,166,"3,244",97.80%
State,Florida,All,2011-12,38,5.8,194,"3,340",> 100%
State,Florida,All,2011-12,39,5.1,165,"3,235",97.50%
State,Georgia,All,2011-12,40,4.8,65,"1,361",> 100%
State,Georgia,All,2011-12,41,6.9,89,"1,291",95.30%
State,Georgia,All,2011-12,42,5.7,79,"1,389",> 100%
State,Georgia,All,2011-12,43,6.3,80,"1,277",94.20%
State,Georgia,All,2011-12,44,6.6,88,"1,329",98.10%
State,Georgia,All,2011-12,45,6.8,92,"1,361",> 100%
State,Georgia,All,2011-12,46,6.1,82,"1,339",98.80%
State,Georgia,All,2011-12,47,6.6,89,"1,344",99.20%
State,Georgia,All,2011-12,48,6.4,86,"1,342",99%
State,Georgia,All,2011-12,49,6.4,92,"1,437",> 100%
State,Georgia,All,2011-12,50,7.1,99,"1,403",> 100%
State,Georgia,All,2011-12,51,7,99,"1,417",> 100%
State,Georgia,All,2011-12,52,6.5,89,"1,362",> 100%
State,Georgia,All,2011-12,1,7.6,109,"1,438",> 100%
State,Georgia,All,2011-12,2,7.8,117,"1,507",> 100%
State,Georgia,All,2011-12,3,8,112,"1,406",> 100%
State,Georgia,All,2011-12,4,8.3,109,"1,311",96.70%
State,Georgia,All,2011-12,5,6.6,93,"1,407",> 100%
State,Georgia,All,2011-12,6,7.7,107,"1,384",> 100%
State,Georgia,All,2011-12,7,6.5,91,"1,390",> 100%
State,Georgia,All,2011-12,8,7.2,106,"1,476",> 100%
State,Georgia,All,2011-12,9,7.6,110,"1,449",> 100%
State,Georgia,All,2011-12,10,5.8,79,"1,359",> 100%
State,Georgia,All,2011-12,11,6.8,92,"1,362",> 100%
State,Georgia,All,2011-12,12,7.3,98,"1,342",99%
State,Georgia,All,2011-12,13,6.5,87,"1,341",99%
State,Georgia,All,2011-12,14,6.9,98,"1,425",> 100%
State,Georgia,All,2011-12,15,6.7,92,"1,381",> 100%
State,Georgia,All,2011-12,16,6.4,92,"1,441",> 100%
State,Georgia,All,2011-12,17,7,98,"1,400",> 100%
State,Georgia,All,2011-12,18,5.9,82,"1,389",> 100%
State,Georgia,All,2011-12,19,5.3,69,"1,308",96.50%
State,Georgia,All,2011-12,20,5.4,69,"1,287",95%
State,Georgia,All,2011-12,21,6.3,80,"1,280",94.50%
State,Georgia,All,2011-12,22,6.2,86,"1,395",> 100%
State,Georgia,All,2011-12,23,5.3,70,"1,330",98.10%
State,Georgia,All,2011-12,24,5.6,72,"1,292",95.30%
State,Georgia,All,2011-12,25,5,65,"1,293",95.40%
State,Georgia,All,2011-12,26,5.8,79,"1,359",> 100%
State,Georgia,All,2011-12,27,4.7,64,"1,367",> 100%
State,Georgia,All,2011-12,28,6.1,79,"1,303",96.10%
State,Georgia,All,2011-12,29,5.7,74,"1,301",96%
State,Georgia,All,2011-12,30,5.2,67,"1,296",95.60%
State,Georgia,All,2011-12,31,4.3,59,"1,364",> 100%
State,Georgia,All,2011-12,32,5.9,80,"1,350",99.60%
State,Georgia,All,2011-12,33,5.7,76,"1,337",98.70%
State,Georgia,All,2011-12,34,5.9,77,"1,312",96.80%
State,Georgia,All,2011-12,35,4.6,64,"1,385",> 100%
State,Georgia,All,2011-12,36,4.7,65,"1,395",> 100%
State,Georgia,All,2011-12,37,4.9,66,"1,334",98.40%
State,Georgia,All,2011-12,38,6.1,85,"1,390",> 100%
State,Georgia,All,2011-12,39,6.3,87,"1,383",> 100%
State,Hawaii,All,2011-12,40,5,9,179,94.30%
State,Hawaii,All,2011-12,41,9,14,155,81.70%
State,Hawaii,All,2011-12,42,14.9,26,175,92.20%
State,Hawaii,All,2011-12,43,10.9,22,201,> 100%
State,Hawaii,All,2011-12,44,9,16,178,93.80%
State,Hawaii,All,2011-12,45,7.9,13,165,86.90%
State,Hawaii,All,2011-12,46,13.5,26,192,> 100%
State,Hawaii,All,2011-12,47,8.6,16,186,98%
State,Hawaii,All,2011-12,48,13.3,26,195,> 100%
State,Hawaii,All,2011-12,49,9.2,17,184,96.90%
State,Hawaii,All,2011-12,50,6.6,12,183,96.40%
State,Hawaii,All,2011-12,51,8.8,18,204,> 100%
State,Hawaii,All,2011-12,52,9,19,210,> 100%
State,Hawaii,All,2011-12,1,11.3,23,203,> 100%
State,Hawaii,All,2011-12,2,17,34,200,> 100%
State,Hawaii,All,2011-12,3,10.8,21,194,> 100%
State,Hawaii,All,2011-12,4,10.7,23,215,> 100%
State,Hawaii,All,2011-12,5,11.3,23,204,> 100%
State,Hawaii,All,2011-12,6,14.9,33,221,> 100%
State,Hawaii,All,2011-12,7,12.4,28,225,> 100%
State,Hawaii,All,2011-12,8,8.7,18,208,> 100%
State,Hawaii,All,2011-12,9,10.1,21,208,> 100%
State,Hawaii,All,2011-12,10,12.5,25,200,> 100%
State,Hawaii,All,2011-12,11,12.3,26,211,> 100%
State,Hawaii,All,2011-12,12,8,16,200,> 100%
State,Hawaii,All,2011-12,13,13,26,200,> 100%
State,Hawaii,All,2011-12,14,14,30,214,> 100%
State,Hawaii,All,2011-12,15,11,23,209,> 100%
State,Hawaii,All,2011-12,16,10.1,22,218,> 100%
State,Hawaii,All,2011-12,17,10.1,20,199,> 100%
State,Hawaii,All,2011-12,18,8.7,18,206,> 100%
State,Hawaii,All,2011-12,19,9.8,18,184,96.90%
State,Hawaii,All,2011-12,20,8.6,20,233,> 100%
State,Hawaii,All,2011-12,21,6.8,13,190,> 100%
State,Hawaii,All,2011-12,22,11.6,24,207,> 100%
State,Hawaii,All,2011-12,23,9.1,17,186,98%
State,Hawaii,All,2011-12,24,10.6,24,226,> 100%
State,Hawaii,All,2011-12,25,9.8,19,194,> 100%
State,Hawaii,All,2011-12,26,7.9,14,178,93.80%
State,Hawaii,All,2011-12,27,9.3,15,161,84.80%
State,Hawaii,All,2011-12,28,9.5,18,190,> 100%
State,Hawaii,All,2011-12,29,8.4,15,179,94.30%
State,Hawaii,All,2011-12,30,8.5,17,199,> 100%
State,Hawaii,All,2011-12,31,9,18,201,> 100%
State,Hawaii,All,2011-12,32,8.9,17,190,> 100%
State,Hawaii,All,2011-12,33,10.3,19,184,96.90%
State,Hawaii,All,2011-12,34,10.9,21,192,> 100%
State,Hawaii,All,2011-12,35,7.6,14,184,96.90%
State,Hawaii,All,2011-12,36,9.6,18,187,98.50%
State,Hawaii,All,2011-12,37,12.8,25,196,> 100%
State,Hawaii,All,2011-12,38,12.3,22,179,94.30%
State,Hawaii,All,2011-12,39,9.2,20,217,> 100%
State,Idaho,All,2011-12,40,5.2,11,212,95.40%
State,Idaho,All,2011-12,41,9.3,20,216,97.20%
State,Idaho,All,2011-12,42,7.3,18,246,> 100%
State,Idaho,All,2011-12,43,7,15,215,96.70%
State,Idaho,All,2011-12,44,5.3,13,244,> 100%
State,Idaho,All,2011-12,45,5,12,239,> 100%
State,Idaho,All,2011-12,46,8.9,22,248,> 100%
State,Idaho,All,2011-12,47,9.1,21,230,> 100%
State,Idaho,All,2011-12,48,7.3,18,248,> 100%
State,Idaho,All,2011-12,49,8.3,18,218,98.10%
State,Idaho,All,2011-12,50,6.3,15,239,> 100%
State,Idaho,All,2011-12,51,6.6,15,226,> 100%
State,Idaho,All,2011-12,52,8.8,22,251,> 100%
State,Idaho,All,2011-12,1,8.8,19,215,96.70%
State,Idaho,All,2011-12,2,6.1,12,198,89.10%
State,Idaho,All,2011-12,3,6.8,16,237,> 100%
State,Idaho,All,2011-12,4,7.9,17,215,96.70%
State,Idaho,All,2011-12,5,5.6,13,231,> 100%
State,Idaho,All,2011-12,6,7,19,270,> 100%
State,Idaho,All,2011-12,7,6,16,267,> 100%
State,Idaho,All,2011-12,8,6.5,14,215,96.70%
State,Idaho,All,2011-12,9,6.7,15,224,> 100%
State,Idaho,All,2011-12,10,8.5,23,272,> 100%
State,Idaho,All,2011-12,11,8.4,21,249,> 100%
State,Idaho,All,2011-12,12,6,14,234,> 100%
State,Idaho,All,2011-12,13,10.1,25,247,> 100%
State,Idaho,All,2011-12,14,7.5,17,228,> 100%
State,Idaho,All,2011-12,15,6.2,15,242,> 100%
State,Idaho,All,2011-12,16,3.7,8,219,98.50%
State,Idaho,All,2011-12,17,4.9,12,245,> 100%
State,Idaho,All,2011-12,18,7.1,15,212,95.40%
State,Idaho,All,2011-12,19,6.2,15,241,> 100%
State,Idaho,All,2011-12,20,5.9,13,222,99.90%
State,Idaho,All,2011-12,21,7.1,16,225,> 100%
State,Idaho,All,2011-12,22,7.3,16,220,99%
State,Idaho,All,2011-12,23,4.8,10,208,93.60%
State,Idaho,All,2011-12,24,5.2,11,212,95.40%
State,Idaho,All,2011-12,25,6,11,182,81.90%
State,Idaho,All,2011-12,26,4.1,9,218,98.10%
State,Idaho,All,2011-12,27,6.3,15,238,> 100%
State,Idaho,All,2011-12,28,8,20,251,> 100%
State,Idaho,All,2011-12,29,6.5,15,230,> 100%
State,Idaho,All,2011-12,30,3.8,8,210,94.50%
State,Idaho,All,2011-12,31,6.6,13,197,88.60%
State,Idaho,All,2011-12,32,3.7,9,243,> 100%
State,Idaho,All,2011-12,33,6.3,15,237,> 100%
State,Idaho,All,2011-12,34,7,15,214,96.30%
State,Idaho,All,2011-12,35,6.7,15,224,> 100%
State,Idaho,All,2011-12,36,7.4,17,230,> 100%
State,Idaho,All,2011-12,37,6,13,216,97.20%
State,Idaho,All,2011-12,38,4.5,11,243,> 100%
State,Idaho,All,2011-12,39,5.7,12,212,95.40%
State,Illinois,All,2011-12,40,7.7,149,"1,931",> 100%
State,Illinois,All,2011-12,41,7.6,145,"1,904",98.60%
